,match_id,player1,player2,winner,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,Speed_MPH,RallyCount,P1DistanceRun,P2DistanceRun,p1_sets_to_win,p2_sets_to_win,p1_games_to_win,p2_games_to_win
15659,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,1,3,4,0,8,0,47,1,1,15,15,47,50,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,3.374608739245364,8.81939244734759,8.8224091457075,2,2,9,8
15660,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,1,3,4,0,8,0,48,1,1,30,15,49,49,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,3.374608739245364,8.81939244734759,8.8224091457075,2,2,9,8
15661,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,1,3,4,0,8,0,49,1,1,40,15,51,48,25,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,96,3.374608739245364,8.81939244734759,8.8224091457075,2,2,9,8
15662,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,1,3,4,0,8,0,50,2,1,40,30,49,49,25,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.374608739245364,8.81939244734759,8.8224091457075,2,2,9,8
15663,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,1,4,4,0,8,1,51,1,1,0,0,53,48,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,3.374608739245364,8.81939244734759,8.8224091457075,2,2,8,8
15664,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,1,4,4,0,9,0,52,1,2,15,0,54,46,27,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,94,3.374608739245364,8.81939244734759,8.8224091457075,2,2,8,8
15665,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,1,4,4,0,9,0,53,1,2,30,0,56,45,28,25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,71,3.374608739245364,8.81939244734759,8.8224091457075,2,2,8,8
15666,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,1,4,4,0,9,0,54,1,2,40,0,58,44,29,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,3.374608739245364,8.81939244734759,8.8224091457075,2,2,8,8
15667,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,1,5,4,0,9,1,55,1,2,0,0,66,42,30,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,96,3.374608739245364,8.81939244734759,8.8224091457075,2,2,7,8
15668,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,1,5,4,0,10,0,56,1,1,15,0,68,41,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,3.374608739245364,8.81939244734759,8.8224091457075,2,2,7,8
15669,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,1,5,4,0,10,0,57,1,1,30,0,71,41,32,25,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.374608739245364,8.81939244734759,8.8224091457075,2,2,7,8
15670,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,1,5,4,0,10,0,58,1,1,40,0,73,40,33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,3.374608739245364,8.81939244734759,8.8224091457075,2,2,7,8
15671,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,1,5,4,0,10,0,59,2,1,40,15,72,42,33,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,3.374608739245364,8.81939244734759,8.8224091457075,2,2,7,8
15672,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,1,5,4,0,10,0,60,2,1,40,30,71,44,33,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,3.374608739245364,8.81939244734759,8.8224091457075,2,2,7,8
15673,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,1,6,4,1,10,1,61,1,1,0,0,78,40,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3.374608739245364,8.81939244734759,8.8224091457075,1,2,6,8
15674,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,0,0,0,1,0,62,2,2,0,15,77,42,34,28,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,94,3.374608739245364,8.81939244734759,8.8224091457075,1,2,6,12
15675,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,0,0,0,1,0,63,1,2,15,15,79,41,35,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3.374608739245364,8.81939244734759,8.8224091457075,1,2,6,12
15676,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,0,0,0,1,0,64,2,2,15,30,78,43,35,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,3.374608739245364,8.81939244734759,8.8224091457075,1,2,6,12
15677,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,0,0,0,1,0,65,2,2,15,40,76,44,35,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73,3.374608739245364,8.81939244734759,8.8224091457075,1,2,6,12
15678,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,0,0,0,1,0,66,1,2,30,40,77,42,36,30,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,92,3.374608739245364,8.81939244734759,8.8224091457075,1,2,6,12
15679,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,0,1,0,1,2,67,2,2,0,0,76,46,36,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,3.374608739245364,8.81939244734759,8.8224091457075,1,2,6,11
15680,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,0,1,0,2,0,68,1,1,15,0,78,45,37,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,3.374608739245364,8.81939244734759,8.8224091457075,1,2,6,11
15681,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,0,1,0,2,0,69,2,1,15,15,76,46,37,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98,3.374608739245364,8.81939244734759,8.8224091457075,1,2,6,11
15682,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,0,1,0,2,0,70,1,1,30,15,78,45,38,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,3.374608739245364,8.81939244734759,8.8224091457075,1,2,6,11
15683,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,0,1,0,2,0,71,1,1,40,15,80,44,39,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,3.374608739245364,8.81939244734759,8.8224091457075,1,2,6,11
15684,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,1,1,0,2,1,72,1,1,0,0,85,44,40,32,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,104,3.374608739245364,8.81939244734759,8.8224091457075,1,2,5,11
15685,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,1,1,0,3,0,73,1,2,15,0,87,43,41,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,3.374608739245364,8.81939244734759,8.8224091457075,1,2,5,11
15686,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,1,1,0,3,0,74,2,2,15,15,85,44,41,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79,3.374608739245364,8.81939244734759,8.8224091457075,1,2,5,11
15687,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,1,1,0,3,0,75,2,2,15,30,85,48,41,34,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93,3.374608739245364,8.81939244734759,8.8224091457075,1,2,5,11
15688,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,1,1,0,3,0,76,1,2,30,30,88,48,42,34,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,78,3.374608739245364,8.81939244734759,8.8224091457075,1,2,5,11
15689,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,1,1,0,3,0,77,2,2,30,40,87,50,42,35,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,96,3.374608739245364,8.81939244734759,8.8224091457075,1,2,5,11
15690,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,1,2,0,3,2,78,2,2,0,0,86,54,42,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,3.374608739245364,8.81939244734759,8.8224091457075,1,2,5,10
15691,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,1,2,0,4,0,79,1,1,15,0,88,53,43,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,3.374608739245364,8.81939244734759,8.8224091457075,1,2,5,10
15692,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,1,2,0,4,0,80,2,1,15,15,87,55,43,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3.374608739245364,8.81939244734759,8.8224091457075,1,2,5,10
15693,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,1,2,0,4,0,81,2,1,15,30,85,56,43,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87,3.374608739245364,8.81939244734759,8.8224091457075,1,2,5,10
15694,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,1,2,0,4,0,82,1,1,30,30,88,56,44,38,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,89,3.374608739245364,8.81939244734759,8.8224091457075,1,2,5,10
15695,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,1,2,0,4,0,83,2,1,30,40,86,57,44,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,105,3.374608739245364,8.81939244734759,8.8224091457075,1,2,5,10
15696,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,1,3,0,4,2,84,2,1,0,0,83,63,44,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,106,3.374608739245364,8.81939244734759,8.8224091457075,1,2,5,9
15697,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,1,3,0,5,0,85,2,2,0,15,81,64,44,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92,3.374608739245364,8.81939244734759,8.8224091457075,1,2,5,9
15698,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,1,3,0,5,0,86,2,2,0,30,81,67,44,42,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,75,3.374608739245364,8.81939244734759,8.8224091457075,1,2,5,9
15699,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,1,3,0,5,0,87,2,2,0,40,80,69,44,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.374608739245364,8.81939244734759,8.8224091457075,1,2,5,9
15700,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,1,3,0,5,0,88,1,2,15,40,82,68,45,43,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,83,3.374608739245364,8.81939244734759,8.8224091457075,1,2,5,9
15701,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,1,3,0,5,0,89,1,2,30,40,84,67,46,43,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,85,3.374608739245364,8.81939244734759,8.8224091457075,1,2,5,9
15702,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,1,4,0,5,2,90,2,2,0,0,83,71,46,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,3.374608739245364,8.81939244734759,8.8224091457075,1,2,5,8
15703,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,1,4,0,6,0,91,2,1,0,15,82,73,46,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.374608739245364,8.81939244734759,8.8224091457075,1,2,5,8
15704,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,1,4,0,6,0,92,1,1,15,15,84,72,47,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,3.374608739245364,8.81939244734759,8.8224091457075,1,2,5,8
15705,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,1,4,0,6,0,93,1,1,30,15,86,71,48,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.374608739245364,8.81939244734759,8.8224091457075,1,2,5,8
15706,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,1,4,0,6,0,94,1,1,40,15,88,70,49,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,3.374608739245364,8.81939244734759,8.8224091457075,1,2,5,8
15707,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,2,4,0,6,1,95,1,1,0,0,92,69,50,45,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,101,3.374608739245364,8.81939244734759,8.8224091457075,1,2,4,8
15708,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,2,4,0,7,0,96,2,2,0,15,92,72,50,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86,3.374608739245364,8.81939244734759,8.8224091457075,1,2,4,8
15709,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,2,4,0,7,0,97,2,2,0,30,90,73,50,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,102,3.374608739245364,8.81939244734759,8.8224091457075,1,2,4,8
15710,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,2,4,0,7,0,98,2,2,0,40,89,75,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,3.374608739245364,8.81939244734759,8.8224091457075,1,2,4,8
15711,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,2,5,0,7,2,99,2,2,0,0,88,79,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,3.374608739245364,8.81939244734759,8.8224091457075,1,2,4,7
15712,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,2,5,0,8,0,100,2,1,0,15,84,80,50,50,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.374608739245364,8.81939244734759,8.8224091457075,1,2,4,7
15713,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,2,5,0,8,0,101,1,1,15,15,88,80,51,50,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99,3.374608739245364,8.81939244734759,8.8224091457075,1,2,4,7
15714,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,2,5,0,8,0,102,1,1,30,15,90,79,52,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,3.374608739245364,8.81939244734759,8.8224091457075,1,2,4,7
15715,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,2,5,0,8,0,103,2,1,30,30,89,81,52,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,3.374608739245364,8.81939244734759,8.8224091457075,1,2,4,7
15716,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,2,5,0,8,0,104,2,1,30,40,88,83,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.374608739245364,8.81939244734759,8.8224091457075,1,2,4,7
15717,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,2,2,6,2,8,2,105,2,1,0,0,82,92,52,53,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,107,3.374608739245364,8.81939244734759,8.8224091457075,1,1,4,6
15718,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,0,0,0,1,0,106,1,2,15,0,84,91,53,53,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,79,3.374608739245364,8.81939244734759,8.8224091457075,1,1,6,6
15719,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,0,0,0,1,0,107,1,2,30,0,87,91,54,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,3.374608739245364,8.81939244734759,8.8224091457075,1,1,6,6
15720,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,0,0,0,1,0,108,2,2,30,15,87,94,54,54,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,105,3.374608739245364,8.81939244734759,8.8224091457075,1,1,6,6
15721,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,0,0,0,1,0,109,1,2,40,15,89,93,55,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,3.374608739245364,8.81939244734759,8.8224091457075,1,1,6,6
15722,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,0,0,0,1,0,110,2,2,40,30,89,96,55,55,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,92,3.374608739245364,8.81939244734759,8.8224091457075,1,1,6,6
15723,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,0,0,0,1,0,111,2,2,40,40,88,98,55,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98,3.374608739245364,8.81939244734759,8.8224091457075,1,1,6,6
15724,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,0,0,0,1,0,112,1,2,AD,40,90,97,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,3.374608739245364,8.81939244734759,8.8224091457075,1,1,6,6
15725,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,1,0,0,1,1,113,1,2,0,0,96,93,57,56,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,105,3.374608739245364,8.81939244734759,8.8224091457075,1,1,5,6
15726,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,1,0,0,2,0,114,1,1,15,0,99,93,58,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103,3.374608739245364,8.81939244734759,8.8224091457075,1,1,5,6
15727,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,1,0,0,2,0,115,1,1,30,0,102,93,59,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95,3.374608739245364,8.81939244734759,8.8224091457075,1,1,5,6
15728,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,1,0,0,2,0,116,2,1,30,15,100,94,59,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86,3.374608739245364,8.81939244734759,8.8224091457075,1,1,5,6
15729,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,1,0,0,2,0,117,2,1,30,30,99,96,59,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,3.374608739245364,8.81939244734759,8.8224091457075,1,1,5,6
15730,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,1,0,0,2,0,118,2,1,30,40,95,97,59,59,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.374608739245364,8.81939244734759,8.8224091457075,1,1,5,6
15731,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,1,1,0,2,2,119,2,1,0,0,92,103,59,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,101,3.374608739245364,8.81939244734759,8.8224091457075,1,1,5,5
15732,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,1,1,0,3,0,120,1,2,15,0,95,103,60,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.374608739245364,8.81939244734759,8.8224091457075,1,1,5,5
15733,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,1,1,0,3,0,121,1,2,30,0,97,102,61,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,3.374608739245364,8.81939244734759,8.8224091457075,1,1,5,5
15734,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,1,1,0,3,0,122,1,2,40,0,98,100,62,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,94,3.374608739245364,8.81939244734759,8.8224091457075,1,1,5,5
15735,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,1,1,0,3,0,123,2,2,40,15,97,102,62,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.374608739245364,8.81939244734759,8.8224091457075,1,1,5,5
15736,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,1,1,0,3,0,124,2,2,40,30,97,105,62,62,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,96,3.374608739245364,8.81939244734759,8.8224091457075,1,1,5,5
15737,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,1,1,0,3,0,125,2,2,40,40,95,106,62,63,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,101,3.374608739245364,8.81939244734759,8.8224091457075,1,1,5,5
15738,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,1,1,0,3,0,126,1,2,AD,40,98,106,63,63,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.374608739245364,8.81939244734759,8.8224091457075,1,1,5,5
15739,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,1,1,0,3,0,127,2,2,40,40,98,109,63,64,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,3.374608739245364,8.81939244734759,8.8224091457075,1,1,5,5
15740,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,1,1,0,3,0,128,2,2,40,AD,97,111,63,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,3.374608739245364,8.81939244734759,8.8224091457075,1,1,5,5
15741,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,1,1,0,3,0,129,1,2,40,40,99,110,64,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75,3.374608739245364,8.81939244734759,8.8224091457075,1,1,5,5
15742,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,1,1,0,3,0,130,2,2,40,AD,97,111,64,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84,3.374608739245364,8.81939244734759,8.8224091457075,1,1,5,5
15743,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,1,2,0,3,2,131,2,2,0,0,95,114,64,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95,3.374608739245364,8.81939244734759,8.8224091457075,1,1,5,4
15744,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,1,2,0,4,0,132,1,1,15,0,98,114,65,67,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,98,3.374608739245364,8.81939244734759,8.8224091457075,1,1,5,4
15745,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,1,2,0,4,0,133,2,1,15,15,97,116,65,68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86,3.374608739245364,8.81939244734759,8.8224091457075,1,1,5,4
15746,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,1,2,0,4,0,134,1,1,30,15,100,116,66,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98,3.374608739245364,8.81939244734759,8.8224091457075,1,1,5,4
15747,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,1,2,0,4,0,135,1,1,40,15,102,115,67,68,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,89,3.374608739245364,8.81939244734759,8.8224091457075,1,1,5,4
15748,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,1,2,0,4,0,136,2,1,40,30,100,116,67,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94,3.374608739245364,8.81939244734759,8.8224091457075,1,1,5,4
15749,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,2,2,0,4,1,137,1,1,0,0,104,115,68,69,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,88,3.374608739245364,8.81939244734759,8.8224091457075,1,1,4,4
15750,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,2,2,0,5,0,138,1,2,15,0,106,114,69,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,91,3.374608739245364,8.81939244734759,8.8224091457075,1,1,4,4
15751,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,2,2,0,5,0,139,2,2,15,15,105,116,69,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,3.374608739245364,8.81939244734759,8.8224091457075,1,1,4,4
15752,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,2,2,0,5,0,140,1,2,30,15,107,115,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,3.374608739245364,8.81939244734759,8.8224091457075,1,1,4,4
15753,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,2,2,0,5,0,141,1,2,40,15,110,115,71,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,3.374608739245364,8.81939244734759,8.8224091457075,1,1,4,4
15754,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,3,2,0,5,1,142,1,2,0,0,118,113,72,70,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,88,3.374608739245364,8.81939244734759,8.8224091457075,1,1,3,4
15755,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,3,2,0,6,0,143,1,1,15,0,120,112,73,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,3.374608739245364,8.81939244734759,8.8224091457075,1,1,3,4
15756,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,3,2,0,6,0,144,1,1,30,0,122,111,74,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,3.374608739245364,8.81939244734759,8.8224091457075,1,1,3,4
15757,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,3,2,0,6,0,145,1,1,40,0,125,111,75,70,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,89,3.374608739245364,8.81939244734759,8.8224091457075,1,1,3,4
15758,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,3,2,0,6,0,146,2,1,40,15,125,114,75,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87,3.374608739245364,8.81939244734759,8.8224091457075,1,1,3,4
15759,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,4,2,0,6,1,147,1,1,0,0,129,113,76,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,3.374608739245364,8.81939244734759,8.8224091457075,1,1,2,4
15760,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,4,2,0,7,0,148,2,2,0,15,129,116,76,72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,97,3.374608739245364,8.81939244734759,8.8224091457075,1,1,2,4
15761,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,4,2,0,7,0,149,2,2,0,30,129,120,76,73,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94,3.374608739245364,8.81939244734759,8.8224091457075,1,1,2,4
15762,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,4,2,0,7,0,150,2,2,0,40,129,123,76,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.374608739245364,8.81939244734759,8.8224091457075,1,1,2,4
15763,2011-wimbledon-2206,Elena Baltacha,Shuai Peng,2,3,4,3,0,7,2,151,2,2,0,0,129,128,76,75,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,96,3.374608739245364,8.81939244734759,8.8224091457075,1,1,2,3
